algorithm,env_id,seed,episode,reward
PPO,Acrobot-v1,0,57,-182.0
PPO,Acrobot-v1,0,58,-116.0
PPO,Acrobot-v1,0,59,-160.0
PPO,Acrobot-v1,0,60,-118.0
PPO,Acrobot-v1,0,61,-150.0
PPO,Acrobot-v1,0,62,-173.0
PPO,Acrobot-v1,0,63,-166.0
PPO,Acrobot-v1,0,64,-163.0
PPO,Acrobot-v1,0,65,-128.0
PPO,Acrobot-v1,0,66,-128.0
PPO,Acrobot-v1,0,67,-124.0
PPO,Acrobot-v1,0,68,-132.0
PPO,Acrobot-v1,0,69,-135.0
PPO,Acrobot-v1,0,70,-119.0
PPO,Acrobot-v1,0,71,-144.0
PPO,Acrobot-v1,0,72,-177.0
PPO,Acrobot-v1,0,73,-119.0
PPO,Acrobot-v1,0,74,-181.0
PPO,Acrobot-v1,0,75,-90.0
PPO,Acrobot-v1,0,76,-130.0
PPO,Acrobot-v1,0,77,-119.0
PPO,Acrobot-v1,0,78,-148.0
PPO,Acrobot-v1,0,79,-145.0
PPO,Acrobot-v1,0,80,-117.0
PPO,Acrobot-v1,0,81,-111.0
PPO,Acrobot-v1,0,82,-141.0
PPO,Acrobot-v1,0,83,-121.0
PPO,Acrobot-v1,0,84,-124.0
PPO,Acrobot-v1,0,85,-105.0
PPO,Acrobot-v1,0,86,-142.0
PPO,Acrobot-v1,0,87,-107.0
PPO,Acrobot-v1,0,88,-113.0
PPO,Acrobot-v1,0,89,-136.0
PPO,Acrobot-v1,0,90,-110.0
PPO,Acrobot-v1,0,91,-110.0
PPO,Acrobot-v1,0,92,-176.0
PPO,Acrobot-v1,0,93,-133.0
PPO,Acrobot-v1,0,94,-132.0
PPO,Acrobot-v1,0,95,-121.0
PPO,Acrobot-v1,0,96,-99.0
PPO,Acrobot-v1,0,97,-120.0
PPO,Acrobot-v1,0,98,-186.0
PPO,Acrobot-v1,0,99,-114.0
PPO,Acrobot-v1,0,100,-101.0
PPO,Acrobot-v1,0,101,-118.0
PPO,Acrobot-v1,0,102,-91.0
PPO,Acrobot-v1,0,103,-84.0
PPO,Acrobot-v1,0,104,-84.0
PPO,Acrobot-v1,0,105,-126.0
PPO,Acrobot-v1,0,106,-163.0
PPO,Acrobot-v1,0,107,-110.0
PPO,Acrobot-v1,0,108,-130.0
PPO,Acrobot-v1,0,109,-98.0
PPO,Acrobot-v1,0,110,-114.0
PPO,Acrobot-v1,0,111,-116.0
PPO,Acrobot-v1,0,112,-117.0
PPO,Acrobot-v1,0,113,-98.0
PPO,Acrobot-v1,0,114,-100.0
PPO,Acrobot-v1,0,115,-103.0
PPO,Acrobot-v1,0,116,-104.0
PPO,Acrobot-v1,0,117,-122.0
PPO,Acrobot-v1,0,118,-110.0
PPO,Acrobot-v1,0,119,-95.0
PPO,Acrobot-v1,0,120,-88.0
PPO,Acrobot-v1,0,121,-126.0
PPO,Acrobot-v1,0,122,-109.0
PPO,Acrobot-v1,0,123,-142.0
PPO,Acrobot-v1,0,124,-119.0
PPO,Acrobot-v1,0,125,-97.0
PPO,Acrobot-v1,0,126,-129.0
PPO,Acrobot-v1,0,127,-85.0
PPO,Acrobot-v1,0,128,-120.0
PPO,Acrobot-v1,0,129,-97.0
PPO,Acrobot-v1,0,130,-98.0
PPO,Acrobot-v1,0,131,-124.0
PPO,Acrobot-v1,0,132,-110.0
PPO,Acrobot-v1,0,133,-100.0
PPO,Acrobot-v1,0,134,-137.0
PPO,Acrobot-v1,0,135,-108.0
PPO,Acrobot-v1,0,136,-84.0
PPO,Acrobot-v1,0,137,-88.0
PPO,Acrobot-v1,0,138,-110.0
PPO,Acrobot-v1,0,139,-81.0
PPO,Acrobot-v1,0,140,-81.0
PPO,Acrobot-v1,0,141,-118.0
PPO,Acrobot-v1,0,142,-144.0
PPO,Acrobot-v1,0,143,-219.0
PPO,Acrobot-v1,0,144,-122.0
PPO,Acrobot-v1,0,145,-108.0
PPO,Acrobot-v1,0,146,-105.0
PPO,Acrobot-v1,0,147,-110.0
PPO,Acrobot-v1,0,148,-82.0
PPO,Acrobot-v1,0,149,-104.0
PPO,Acrobot-v1,0,150,-101.0
PPO,Acrobot-v1,0,151,-103.0
PPO,Acrobot-v1,0,152,-90.0
PPO,Acrobot-v1,0,153,-100.0
PPO,Acrobot-v1,0,154,-77.0
PPO,Acrobot-v1,0,155,-119.0
PPO,Acrobot-v1,0,156,-82.0
PPO,Acrobot-v1,0,157,-90.0
PPO,Acrobot-v1,0,158,-90.0
PPO,Acrobot-v1,0,159,-163.0
PPO,Acrobot-v1,0,160,-83.0
PPO,Acrobot-v1,0,161,-91.0
PPO,Acrobot-v1,0,162,-270.0
PPO,Acrobot-v1,0,163,-109.0
PPO,Acrobot-v1,0,164,-135.0
PPO,Acrobot-v1,0,165,-84.0
PPO,Acrobot-v1,0,166,-101.0
PPO,Acrobot-v1,0,167,-92.0
PPO,Acrobot-v1,0,168,-80.0
PPO,Acrobot-v1,0,169,-87.0
PPO,Acrobot-v1,0,170,-90.0
PPO,Acrobot-v1,0,171,-79.0
PPO,Acrobot-v1,0,172,-93.0
PPO,Acrobot-v1,0,173,-82.0
PPO,Acrobot-v1,0,174,-108.0
PPO,Acrobot-v1,0,175,-98.0
PPO,Acrobot-v1,0,176,-82.0
PPO,Acrobot-v1,0,177,-79.0
PPO,Acrobot-v1,0,178,-93.0
PPO,Acrobot-v1,0,179,-88.0
PPO,Acrobot-v1,0,180,-96.0
PPO,Acrobot-v1,0,181,-82.0
PPO,Acrobot-v1,0,182,-80.0
PPO,Acrobot-v1,0,183,-87.0
PPO,Acrobot-v1,0,184,-94.0
PPO,Acrobot-v1,0,185,-86.0
PPO,Acrobot-v1,0,186,-96.0
PPO,Acrobot-v1,0,187,-102.0
PPO,Acrobot-v1,0,188,-88.0
PPO,Acrobot-v1,0,189,-123.0
PPO,Acrobot-v1,0,190,-100.0
PPO,Acrobot-v1,0,191,-120.0
PPO,Acrobot-v1,0,192,-88.0
PPO,Acrobot-v1,0,193,-84.0
PPO,Acrobot-v1,0,194,-79.0
PPO,Acrobot-v1,0,195,-113.0
PPO,Acrobot-v1,0,196,-117.0
PPO,Acrobot-v1,0,197,-92.0
PPO,Acrobot-v1,0,198,-186.0
PPO,Acrobot-v1,0,199,-102.0
PPO,Acrobot-v1,0,200,-92.0
PPO,Acrobot-v1,0,201,-100.0
PPO,Acrobot-v1,0,202,-76.0
PPO,Acrobot-v1,0,203,-95.0
PPO,Acrobot-v1,0,204,-151.0
PPO,Acrobot-v1,0,205,-88.0
PPO,Acrobot-v1,0,206,-102.0
PPO,Acrobot-v1,0,207,-94.0
PPO,Acrobot-v1,0,208,-89.0
PPO,Acrobot-v1,0,209,-89.0
PPO,Acrobot-v1,0,210,-79.0
PPO,Acrobot-v1,0,211,-95.0
PPO,Acrobot-v1,0,212,-119.0
PPO,Acrobot-v1,0,213,-169.0
PPO,Acrobot-v1,0,214,-109.0
PPO,Acrobot-v1,0,215,-104.0
PPO,Acrobot-v1,0,216,-94.0
PPO,Acrobot-v1,0,217,-99.0
PPO,Acrobot-v1,0,218,-132.0
PPO,Acrobot-v1,0,219,-96.0
PPO,Acrobot-v1,0,220,-97.0
PPO,Acrobot-v1,0,221,-80.0
PPO,Acrobot-v1,0,222,-81.0
PPO,Acrobot-v1,0,223,-89.0
PPO,Acrobot-v1,0,224,-129.0
PPO,Acrobot-v1,0,225,-91.0
PPO,Acrobot-v1,0,226,-93.0
PPO,Acrobot-v1,0,227,-117.0
PPO,Acrobot-v1,0,228,-78.0
PPO,Acrobot-v1,0,229,-80.0
PPO,Acrobot-v1,0,230,-232.0
PPO,Acrobot-v1,0,231,-88.0
PPO,Acrobot-v1,0,232,-88.0
PPO,Acrobot-v1,0,233,-111.0
PPO,Acrobot-v1,0,234,-106.0
PPO,Acrobot-v1,0,235,-100.0
PPO,Acrobot-v1,0,236,-98.0
PPO,Acrobot-v1,0,237,-83.0
PPO,Acrobot-v1,0,238,-97.0
PPO,Acrobot-v1,0,239,-79.0
PPO,Acrobot-v1,0,240,-82.0
PPO,Acrobot-v1,0,241,-106.0
PPO,Acrobot-v1,0,242,-79.0
PPO,Acrobot-v1,0,243,-112.0
PPO,Acrobot-v1,0,244,-89.0
PPO,Acrobot-v1,0,245,-89.0
PPO,Acrobot-v1,0,246,-67.0
PPO,Acrobot-v1,0,247,-95.0
PPO,Acrobot-v1,0,248,-83.0
PPO,Acrobot-v1,0,249,-83.0
PPO,Acrobot-v1,0,250,-78.0
PPO,Acrobot-v1,0,251,-90.0
PPO,Acrobot-v1,0,252,-81.0
PPO,Acrobot-v1,0,253,-87.0
PPO,Acrobot-v1,0,254,-73.0
PPO,Acrobot-v1,0,255,-85.0
PPO,Acrobot-v1,0,256,-108.0
PPO,Acrobot-v1,0,257,-86.0
PPO,Acrobot-v1,0,258,-95.0
PPO,Acrobot-v1,0,259,-93.0
PPO,Acrobot-v1,0,260,-100.0
PPO,Acrobot-v1,0,261,-104.0
PPO,Acrobot-v1,0,262,-107.0
PPO,Acrobot-v1,0,263,-74.0
PPO,Acrobot-v1,0,264,-85.0
PPO,Acrobot-v1,0,265,-90.0
PPO,Acrobot-v1,0,266,-76.0
PPO,Acrobot-v1,0,267,-75.0
PPO,Acrobot-v1,0,268,-77.0
PPO,Acrobot-v1,0,269,-78.0
PPO,Acrobot-v1,0,270,-115.0
PPO,Acrobot-v1,0,271,-92.0
PPO,Acrobot-v1,0,272,-113.0
PPO,Acrobot-v1,0,273,-88.0
PPO,Acrobot-v1,0,274,-80.0
PPO,Acrobot-v1,0,275,-91.0
PPO,Acrobot-v1,0,276,-79.0
PPO,Acrobot-v1,0,277,-196.0
PPO,Acrobot-v1,0,278,-91.0
PPO,Acrobot-v1,0,279,-84.0
PPO,Acrobot-v1,0,280,-106.0
PPO,Acrobot-v1,0,281,-82.0
PPO,Acrobot-v1,0,282,-72.0
PPO,Acrobot-v1,0,283,-91.0
PPO,Acrobot-v1,0,284,-77.0
PPO,Acrobot-v1,0,285,-94.0
PPO,Acrobot-v1,0,286,-103.0
PPO,Acrobot-v1,0,287,-74.0
PPO,Acrobot-v1,0,288,-125.0
PPO,Acrobot-v1,0,289,-88.0
PPO,Acrobot-v1,0,290,-80.0
PPO,Acrobot-v1,0,291,-84.0
PPO,Acrobot-v1,0,292,-75.0
PPO,Acrobot-v1,0,293,-74.0
PPO,Acrobot-v1,0,294,-104.0
PPO,Acrobot-v1,0,295,-119.0
PPO,Acrobot-v1,0,296,-91.0
PPO,Acrobot-v1,0,297,-183.0
PPO,Acrobot-v1,0,298,-86.0
PPO,Acrobot-v1,0,299,-182.0
PPO,Acrobot-v1,0,300,-115.0
PPO,Acrobot-v1,0,301,-75.0
PPO,Acrobot-v1,0,302,-97.0
PPO,Acrobot-v1,0,303,-96.0
PPO,Acrobot-v1,0,304,-105.0
PPO,Acrobot-v1,0,305,-99.0
PPO,Acrobot-v1,0,306,-85.0
PPO,Acrobot-v1,0,307,-71.0
PPO,Acrobot-v1,0,308,-109.0
PPO,Acrobot-v1,0,309,-79.0
PPO,Acrobot-v1,0,310,-91.0
PPO,Acrobot-v1,0,311,-79.0
PPO,Acrobot-v1,0,312,-100.0
PPO,Acrobot-v1,0,313,-244.0
PPO,Acrobot-v1,0,314,-86.0
PPO,Acrobot-v1,0,315,-108.0
PPO,Acrobot-v1,0,316,-78.0
PPO,Acrobot-v1,0,317,-66.0
PPO,Acrobot-v1,0,318,-84.0
PPO,Acrobot-v1,0,319,-90.0
PPO,Acrobot-v1,0,320,-93.0
PPO,Acrobot-v1,0,321,-63.0
PPO,Acrobot-v1,0,322,-94.0
PPO,Acrobot-v1,0,323,-93.0
PPO,Acrobot-v1,0,324,-101.0
PPO,Acrobot-v1,0,325,-89.0
PPO,Acrobot-v1,0,326,-81.0
PPO,Acrobot-v1,0,327,-82.0
PPO,Acrobot-v1,0,328,-93.0
PPO,Acrobot-v1,0,329,-97.0
PPO,Acrobot-v1,0,330,-88.0
PPO,Acrobot-v1,0,331,-65.0
PPO,Acrobot-v1,0,332,-74.0
PPO,Acrobot-v1,0,333,-80.0
PPO,Acrobot-v1,0,334,-84.0
PPO,Acrobot-v1,0,335,-94.0
PPO,Acrobot-v1,0,336,-128.0
PPO,Acrobot-v1,0,337,-103.0
PPO,Acrobot-v1,0,338,-86.0
PPO,Acrobot-v1,0,339,-87.0
PPO,Acrobot-v1,0,340,-83.0
PPO,Acrobot-v1,0,341,-81.0
PPO,Acrobot-v1,0,342,-89.0
PPO,Acrobot-v1,0,343,-133.0
PPO,Acrobot-v1,0,344,-80.0
PPO,Acrobot-v1,0,345,-83.0
PPO,Acrobot-v1,0,346,-76.0
PPO,Acrobot-v1,0,347,-76.0
PPO,Acrobot-v1,0,348,-108.0
PPO,Acrobot-v1,0,349,-95.0
PPO,Acrobot-v1,0,350,-83.0
PPO,Acrobot-v1,0,351,-94.0
PPO,Acrobot-v1,0,352,-71.0
PPO,Acrobot-v1,0,353,-82.0
PPO,Acrobot-v1,0,354,-94.0
PPO,Acrobot-v1,0,355,-72.0
PPO,Acrobot-v1,0,356,-79.0
PPO,Acrobot-v1,0,357,-73.0
PPO,Acrobot-v1,0,358,-110.0
PPO,Acrobot-v1,0,359,-72.0
PPO,Acrobot-v1,0,360,-85.0
PPO,Acrobot-v1,0,361,-90.0
PPO,Acrobot-v1,0,362,-65.0
PPO,Acrobot-v1,0,363,-80.0
PPO,Acrobot-v1,0,364,-74.0
PPO,Acrobot-v1,0,365,-98.0
PPO,Acrobot-v1,0,366,-77.0
PPO,Acrobot-v1,0,367,-83.0
PPO,Acrobot-v1,0,368,-90.0
PPO,Acrobot-v1,0,369,-85.0
PPO,Acrobot-v1,0,370,-80.0
PPO,Acrobot-v1,0,371,-94.0
PPO,Acrobot-v1,0,372,-101.0
PPO,Acrobot-v1,0,373,-85.0
PPO,Acrobot-v1,0,374,-71.0
PPO,Acrobot-v1,0,375,-77.0
PPO,Acrobot-v1,0,376,-83.0
PPO,Acrobot-v1,0,377,-87.0
PPO,Acrobot-v1,0,378,-294.0
PPO,Acrobot-v1,0,379,-94.0
PPO,Acrobot-v1,0,380,-88.0
PPO,Acrobot-v1,0,381,-107.0
PPO,Acrobot-v1,0,382,-97.0
PPO,Acrobot-v1,0,383,-96.0
PPO,Acrobot-v1,0,384,-138.0
PPO,Acrobot-v1,0,385,-77.0
PPO,Acrobot-v1,0,386,-64.0
PPO,Acrobot-v1,0,387,-78.0
PPO,Acrobot-v1,0,388,-71.0
PPO,Acrobot-v1,0,389,-72.0
PPO,Acrobot-v1,0,390,-93.0
PPO,Acrobot-v1,0,391,-90.0
PPO,Acrobot-v1,0,392,-110.0
PPO,Acrobot-v1,0,393,-102.0
PPO,Acrobot-v1,0,394,-84.0
PPO,Acrobot-v1,0,395,-75.0
PPO,Acrobot-v1,0,396,-71.0
PPO,Acrobot-v1,0,397,-101.0
PPO,Acrobot-v1,0,398,-90.0
PPO,Acrobot-v1,0,399,-79.0
PPO,Acrobot-v1,0,400,-94.0
PPO,Acrobot-v1,0,401,-101.0
PPO,Acrobot-v1,0,402,-80.0
PPO,Acrobot-v1,0,403,-81.0
PPO,Acrobot-v1,0,404,-82.0
PPO,Acrobot-v1,0,405,-84.0
PPO,Acrobot-v1,0,406,-113.0
PPO,Acrobot-v1,0,407,-84.0
PPO,Acrobot-v1,0,408,-91.0
PPO,Acrobot-v1,0,409,-104.0
PPO,Acrobot-v1,0,410,-129.0
PPO,Acrobot-v1,0,411,-105.0
PPO,Acrobot-v1,0,412,-82.0
PPO,Acrobot-v1,0,413,-70.0
PPO,Acrobot-v1,0,414,-105.0
PPO,Acrobot-v1,0,415,-93.0
PPO,Acrobot-v1,0,416,-89.0
PPO,Acrobot-v1,0,417,-80.0
PPO,Acrobot-v1,0,418,-75.0
PPO,Acrobot-v1,0,419,-75.0
PPO,Acrobot-v1,0,420,-109.0
PPO,Acrobot-v1,0,421,-83.0
PPO,Acrobot-v1,0,422,-94.0
PPO,Acrobot-v1,0,423,-73.0
PPO,Acrobot-v1,0,424,-93.0
PPO,Acrobot-v1,0,425,-79.0
PPO,Acrobot-v1,0,426,-72.0
PPO,Acrobot-v1,0,427,-107.0
PPO,Acrobot-v1,0,428,-254.0
PPO,Acrobot-v1,0,429,-71.0
PPO,Acrobot-v1,0,430,-77.0
PPO,Acrobot-v1,0,431,-79.0
PPO,Acrobot-v1,0,432,-80.0
PPO,Acrobot-v1,0,433,-102.0
PPO,Acrobot-v1,0,434,-74.0
PPO,Acrobot-v1,0,435,-70.0
PPO,Acrobot-v1,0,436,-88.0
PPO,Acrobot-v1,0,437,-97.0
PPO,Acrobot-v1,0,438,-72.0
PPO,Acrobot-v1,0,439,-94.0
PPO,Acrobot-v1,0,440,-94.0
PPO,Acrobot-v1,0,441,-79.0
PPO,Acrobot-v1,0,442,-94.0
PPO,Acrobot-v1,0,443,-82.0
PPO,Acrobot-v1,0,444,-74.0
PPO,Acrobot-v1,0,445,-94.0
PPO,Acrobot-v1,0,446,-70.0
PPO,Acrobot-v1,0,447,-73.0
PPO,Acrobot-v1,0,448,-166.0
PPO,Acrobot-v1,0,449,-82.0
PPO,Acrobot-v1,0,450,-80.0
PPO,Acrobot-v1,0,451,-96.0
PPO,Acrobot-v1,0,452,-93.0
PPO,Acrobot-v1,0,453,-146.0
PPO,Acrobot-v1,0,454,-70.0
PPO,Acrobot-v1,0,455,-97.0
PPO,Acrobot-v1,0,456,-96.0
PPO,Acrobot-v1,0,457,-79.0
PPO,Acrobot-v1,0,458,-75.0
PPO,Acrobot-v1,0,459,-82.0
PPO,Acrobot-v1,0,460,-85.0
PPO,Acrobot-v1,0,461,-75.0
PPO,Acrobot-v1,0,462,-143.0
PPO,Acrobot-v1,0,463,-94.0
PPO,Acrobot-v1,0,464,-93.0
PPO,Acrobot-v1,0,465,-241.0
PPO,Acrobot-v1,0,466,-77.0
PPO,Acrobot-v1,0,467,-85.0
PPO,Acrobot-v1,0,468,-160.0
PPO,Acrobot-v1,0,469,-88.0
PPO,Acrobot-v1,0,470,-104.0
PPO,Acrobot-v1,0,471,-105.0
PPO,Acrobot-v1,0,472,-75.0
PPO,Acrobot-v1,0,473,-76.0
PPO,Acrobot-v1,0,474,-87.0
PPO,Acrobot-v1,0,475,-65.0
PPO,Acrobot-v1,0,476,-72.0
PPO,Acrobot-v1,0,477,-89.0
PPO,Acrobot-v1,0,478,-92.0
PPO,Acrobot-v1,0,479,-89.0
PPO,Acrobot-v1,0,480,-102.0
PPO,Acrobot-v1,0,481,-72.0
PPO,Acrobot-v1,0,482,-85.0
PPO,Acrobot-v1,0,483,-101.0
PPO,Acrobot-v1,0,484,-83.0
PPO,Acrobot-v1,0,485,-210.0
PPO,Acrobot-v1,0,486,-65.0
PPO,Acrobot-v1,0,487,-93.0
PPO,Acrobot-v1,0,488,-104.0
PPO,Acrobot-v1,0,489,-72.0
PPO,Acrobot-v1,0,490,-62.0
PPO,Acrobot-v1,0,491,-71.0
PPO,Acrobot-v1,0,492,-88.0
PPO,Acrobot-v1,0,493,-96.0
PPO,Acrobot-v1,0,494,-64.0
PPO,Acrobot-v1,0,495,-80.0
PPO,Acrobot-v1,0,496,-98.0
PPO,Acrobot-v1,0,497,-96.0
PPO,Acrobot-v1,0,498,-94.0
PPO,Acrobot-v1,0,499,-71.0
PPO,Acrobot-v1,0,500,-69.0
PPO,Acrobot-v1,0,501,-88.0
PPO,Acrobot-v1,0,502,-87.0
PPO,Acrobot-v1,0,503,-75.0
PPO,Acrobot-v1,0,504,-85.0
PPO,Acrobot-v1,0,505,-91.0
PPO,Acrobot-v1,0,506,-96.0
PPO,Acrobot-v1,0,507,-73.0
PPO,Acrobot-v1,0,508,-108.0
PPO,Acrobot-v1,0,509,-98.0
PPO,Acrobot-v1,0,510,-86.0
PPO,Acrobot-v1,0,511,-90.0
PPO,Acrobot-v1,0,512,-91.0
PPO,Acrobot-v1,0,513,-92.0
PPO,Acrobot-v1,0,514,-95.0
PPO,Acrobot-v1,0,515,-92.0
PPO,Acrobot-v1,0,516,-77.0
PPO,Acrobot-v1,0,517,-94.0
PPO,Acrobot-v1,0,518,-75.0
PPO,Acrobot-v1,0,519,-96.0
PPO,Acrobot-v1,0,520,-76.0
PPO,Acrobot-v1,0,521,-72.0
PPO,Acrobot-v1,0,522,-84.0
PPO,Acrobot-v1,0,523,-90.0
PPO,Acrobot-v1,0,524,-78.0
PPO,Acrobot-v1,0,525,-91.0
PPO,Acrobot-v1,0,526,-94.0
PPO,Acrobot-v1,0,527,-79.0
PPO,Acrobot-v1,0,528,-79.0
PPO,Acrobot-v1,0,529,-74.0
PPO,Acrobot-v1,0,530,-77.0
PPO,Acrobot-v1,0,531,-76.0
PPO,Acrobot-v1,0,532,-70.0
PPO,Acrobot-v1,0,533,-81.0
PPO,Acrobot-v1,0,534,-128.0
PPO,Acrobot-v1,0,535,-76.0
PPO,Acrobot-v1,0,536,-132.0
PPO,Acrobot-v1,0,537,-95.0
PPO,Acrobot-v1,0,538,-81.0
PPO,Acrobot-v1,0,539,-72.0
PPO,Acrobot-v1,0,540,-94.0
PPO,Acrobot-v1,0,541,-78.0
PPO,Acrobot-v1,0,542,-76.0
PPO,Acrobot-v1,0,543,-82.0
PPO,Acrobot-v1,0,544,-83.0
PPO,Acrobot-v1,0,545,-94.0
PPO,Acrobot-v1,0,546,-73.0
PPO,Acrobot-v1,0,547,-73.0
PPO,Acrobot-v1,0,548,-85.0
PPO,Acrobot-v1,0,549,-81.0
PPO,Acrobot-v1,0,550,-62.0
PPO,Acrobot-v1,0,551,-77.0
PPO,Acrobot-v1,0,552,-60.0
PPO,Acrobot-v1,0,553,-77.0
PPO,Acrobot-v1,0,554,-85.0
PPO,Acrobot-v1,0,555,-74.0
PPO,Acrobot-v1,0,556,-96.0
PPO,Acrobot-v1,0,557,-86.0
PPO,Acrobot-v1,0,558,-81.0
PPO,Acrobot-v1,0,559,-85.0
PPO,Acrobot-v1,0,560,-74.0
PPO,Acrobot-v1,0,561,-110.0
PPO,Acrobot-v1,0,562,-74.0
PPO,Acrobot-v1,0,563,-94.0
PPO,Acrobot-v1,0,564,-93.0
PPO,Acrobot-v1,0,565,-83.0
PPO,Acrobot-v1,0,566,-84.0
PPO,Acrobot-v1,0,567,-85.0
PPO,Acrobot-v1,0,568,-83.0
PPO,Acrobot-v1,0,569,-92.0
PPO,Acrobot-v1,0,570,-83.0
PPO,Acrobot-v1,0,571,-98.0
PPO,Acrobot-v1,0,572,-85.0
PPO,Acrobot-v1,0,573,-99.0
PPO,Acrobot-v1,0,574,-100.0
PPO,Acrobot-v1,0,575,-71.0
PPO,Acrobot-v1,0,576,-90.0
PPO,Acrobot-v1,0,577,-100.0
PPO,Acrobot-v1,0,578,-90.0
PPO,Acrobot-v1,0,579,-71.0
PPO,Acrobot-v1,0,580,-112.0
PPO,Acrobot-v1,0,581,-89.0
PPO,Acrobot-v1,0,582,-147.0
PPO,Acrobot-v1,0,583,-65.0
PPO,Acrobot-v1,0,584,-75.0
PPO,Acrobot-v1,0,585,-71.0
PPO,Acrobot-v1,0,586,-82.0
PPO,Acrobot-v1,0,587,-140.0
PPO,Acrobot-v1,0,588,-73.0
PPO,Acrobot-v1,0,589,-75.0
PPO,Acrobot-v1,0,590,-76.0
PPO,Acrobot-v1,0,591,-118.0
PPO,Acrobot-v1,0,592,-92.0
PPO,Acrobot-v1,0,593,-85.0
PPO,Acrobot-v1,0,594,-93.0
PPO,Acrobot-v1,0,595,-75.0
PPO,Acrobot-v1,0,596,-87.0
PPO,Acrobot-v1,0,597,-78.0
PPO,Acrobot-v1,0,598,-86.0
PPO,Acrobot-v1,0,599,-72.0
PPO,Acrobot-v1,0,600,-78.0
PPO,Acrobot-v1,0,601,-86.0
PPO,Acrobot-v1,0,602,-72.0
PPO,Acrobot-v1,0,603,-88.0
PPO,Acrobot-v1,0,604,-90.0
PPO,Acrobot-v1,0,605,-74.0
PPO,Acrobot-v1,0,606,-76.0
PPO,Acrobot-v1,0,607,-227.0
PPO,Acrobot-v1,0,608,-70.0
PPO,Acrobot-v1,0,609,-82.0
PPO,Acrobot-v1,0,610,-81.0
PPO,Acrobot-v1,0,611,-110.0
PPO,Acrobot-v1,0,612,-77.0
PPO,Acrobot-v1,0,613,-65.0
PPO,Acrobot-v1,0,614,-76.0
PPO,Acrobot-v1,0,615,-78.0
PPO,Acrobot-v1,0,616,-78.0
PPO,Acrobot-v1,0,617,-89.0
PPO,Acrobot-v1,0,618,-70.0
PPO,Acrobot-v1,0,619,-80.0
PPO,Acrobot-v1,0,620,-115.0
PPO,Acrobot-v1,0,621,-88.0
PPO,Acrobot-v1,0,622,-81.0
PPO,Acrobot-v1,0,623,-96.0
PPO,Acrobot-v1,0,624,-92.0
PPO,Acrobot-v1,0,625,-79.0
PPO,Acrobot-v1,0,626,-94.0
PPO,Acrobot-v1,0,627,-83.0
PPO,Acrobot-v1,0,628,-92.0
PPO,Acrobot-v1,0,629,-84.0
PPO,Acrobot-v1,0,630,-89.0
PPO,Acrobot-v1,0,631,-80.0
PPO,Acrobot-v1,0,632,-100.0
PPO,Acrobot-v1,0,633,-215.0
